loss_gen,loss_rec,loss,char_acc,val_loss_gen,val_loss_rec,val_loss,val_char_acc
5.261427879333496,2.1879184246063232,7.449346542358398,0.4977908730506897,4.367032527923584,1.7269911766052246,6.094023704528809,0.6067588329315186
4.781763076782227,2.159092903137207,6.940855979919434,0.5100864768028259,4.570423603057861,1.673116683959961,6.243540287017822,0.6666666865348816
3.925039291381836,1.3403376340866089,5.265377044677734,0.67423015832901,4.402974605560303,1.6553857326507568,6.0583600997924805,0.6097561120986938
4.142530918121338,1.5832438468933105,5.725774765014648,0.6470588445663452,4.3961100578308105,1.674647569656372,6.070757865905762,0.5946372151374817
4.908165454864502,1.7258552312850952,6.634020805358887,0.5844544172286987,3.590712308883667,1.644970178604126,5.235682487487793,0.6163724064826965
